Date,RateType,ExchangeRate,Source,LoadTimestampUTC,OfficialCarriedForward,ParallelCarriedForward
2025-11-04,Official FX,224.3762,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-05,Official FX,226.1305,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-06,Official FX,227.5567,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-07,Official FX,228.4796,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-08,Official FX,228.4796,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-09,Official FX,228.4796,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-10,Official FX,231.0462,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-11,Official FX,231.0938,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-12,Official FX,233.0458,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-13,Official FX,233.5576,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-14,Official FX,234.8715,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-15,Official FX,234.8715,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-16,Official FX,234.8715,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-17,Official FX,236.4601,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-18,Official FX,236.8389,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-19,Official FX,237.7505,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-20,Official FX,240.3209,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-21,Official FX,241.578,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-22,Official FX,241.578,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-23,Official FX,241.578,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-24,Official FX,241.578,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-25,Official FX,243.1105,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-26,Official FX,243.5727,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-27,Official FX,244.6504,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-28,Official FX,245.6697,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-29,Official FX,245.6697,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-11-30,Official FX,245.6697,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-01,Official FX,247.3003,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-02,Official FX,247.4071,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-03,Official FX,249.1989,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-04,Official FX,251.8867,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-05,Official FX,254.8705,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-06,Official FX,254.8705,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-07,Official FX,254.8705,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-08,Official FX,254.8705,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-09,Official FX,257.9287,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-10,Official FX,262.1036,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-11,Official FX,265.0662,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-12,Official FX,267.7499,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-13,Official FX,267.7499,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-14,Official FX,267.7499,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-15,Official FX,270.7893,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-16,Official FX,273.5861,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-17,Official FX,276.5769,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-18,Official FX,279.5629,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-19,Official FX,282.5128,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-20,Official FX,282.5128,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-21,Official FX,282.5128,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-22,Official FX,285.4024,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-23,Official FX,288.4494,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-24,Official FX,288.4494,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-25,Official FX,288.4494,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-26,Official FX,291.3524,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-27,Official FX,291.3524,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-28,Official FX,291.3524,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-29,Official FX,294.9699,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-30,Official FX,298.1431,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2025-12-31,Official FX,298.1431,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-01,Official FX,298.1431,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-02,Official FX,301.3709,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-03,Official FX,301.3709,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-04,Official FX,301.3709,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-05,Official FX,304.6796,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-06,Official FX,308.1546,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-07,Official FX,311.8814,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-08,Official FX,321.0323,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-09,Official FX,325.3894,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-10,Official FX,325.3894,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-11,Official FX,325.3894,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-12,Official FX,325.3894,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-13,Official FX,330.3751,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-14,Official FX,336.4596,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-15,Official FX,339.1495,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-16,Official FX,341.7425,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-17,Official FX,341.7425,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-18,Official FX,341.7425,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-19,Official FX,341.7425,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-20,Official FX,344.5071,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-21,Official FX,347.2631,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-22,Official FX,349.9272,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-23,Official FX,352.7063,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-24,Official FX,352.7063,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-25,Official FX,352.7063,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-26,Official FX,355.5528,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-27,Official FX,358.9247,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-28,Official FX,361.4906,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-29,Official FX,363.6623,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-30,Official FX,367.3069,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-01-31,Official FX,367.3069,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-01,Official FX,367.3069,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-02,Official FX,370.2544,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-03,Official FX,372.1057,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-04,Official FX,375.0825,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-05,Official FX,378.4582,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-06,Official FX,381.1074,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-07,Official FX,381.1074,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-08,Official FX,381.1074,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-09,Official FX,382.6318,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-10,Official FX,385.272,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-11,Official FX,388.7394,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-12,Official FX,390.2944,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-13,Official FX,393.2216,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-14,Official FX,393.2216,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-14,Parallel FX,531.14,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-15,Official FX,393.2216,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-15,Parallel FX,535.43,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-16,Official FX,393.2216,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-16,Parallel FX,535.21,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-17,Official FX,393.2216,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-17,Parallel FX,532.94,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-18,Official FX,396.3674,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-18,Parallel FX,559.75,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-19,Official FX,398.7456,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-19,Parallel FX,579.39,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-20,Official FX,402.3343,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-20,Parallel FX,574.09,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-21,Official FX,402.3343,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-21,Parallel FX,572.77,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-22,Official FX,402.3343,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-22,Parallel FX,563.62,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-23,Official FX,405.3518,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-23,Parallel FX,584.49,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-24,Official FX,407.3786,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-24,Parallel FX,608.28,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-25,Official FX,411.0857,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-25,Parallel FX,606.14,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-26,Official FX,414.0455,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-26,Parallel FX,610.92,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-27,Official FX,417.3579,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-27,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-02-28,Official FX,417.3579,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-02-28,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-01,Official FX,417.3579,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-01,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-02,Official FX,419.9873,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-02,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-03,Official FX,421.8772,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-03,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-04,Official FX,425.6741,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-04,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-05,Official FX,427.9302,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-05,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-06,Official FX,431.0113,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-06,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-07,Official FX,431.0113,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-07,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-08,Official FX,431.0113,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-08,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-09,Official FX,433.1664,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-09,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-10,Official FX,436.2419,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-10,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-11,Official FX,438.205,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-11,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-12,Official FX,440.9657,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-12,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-13,Official FX,443.2587,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-13,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-14,Official FX,443.2587,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-14,Parallel FX,603.32,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-15,Official FX,443.2587,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-15,Parallel FX,630.72,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-16,Official FX,446.8048,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-16,Parallel FX,648.69,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-17,Official FX,448.3686,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-17,Parallel FX,662.81,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-18,Official FX,451.5072,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-18,Parallel FX,665.16,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-19,Official FX,451.5072,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-19,Parallel FX,662.37,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-20,Official FX,455.2547,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-20,Parallel FX,656.02,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-21,Official FX,455.2547,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-21,Parallel FX,655.42,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-22,Official FX,455.2547,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-22,Parallel FX,656.24,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-23,Official FX,457.0757,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-23,Parallel FX,659.65,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-24,Official FX,459.4525,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-24,Parallel FX,662.99,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-25,Official FX,462.6687,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-25,Parallel FX,678.37,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-26,Official FX,466.6014,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-26,Parallel FX,666.03,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-27,Official FX,468.5145,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-27,Parallel FX,661.84,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-28,Official FX,468.5145,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-28,Parallel FX,666.78,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-29,Official FX,468.5145,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-29,Parallel FX,666.5,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-30,Official FX,471.7004,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-30,Parallel FX,656.39,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-03-31,Official FX,473.8702,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-03-31,Parallel FX,656.57,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-01,Official FX,473.9176,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-01,Parallel FX,652.97,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-02,Official FX,473.9176,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-02,Parallel FX,651.98,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-03,Official FX,473.9176,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-03,Parallel FX,643.94,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-04,Official FX,473.9176,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-04,Parallel FX,633.35,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-05,Official FX,473.9176,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-05,Parallel FX,629.5,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-06,Official FX,474.0598,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-06,Parallel FX,634.95,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-07,Official FX,474.5338,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-07,Parallel FX,634.52,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-08,Official FX,475.0083,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-08,Parallel FX,635.85,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-09,Official FX,475.9583,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-09,Parallel FX,634.87,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-10,Official FX,476.4342,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-10,Parallel FX,637.5,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-11,Official FX,476.4342,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-11,Parallel FX,633.4,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-12,Official FX,476.4342,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-12,Parallel FX,630.23,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-13,Official FX,477.1488,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-13,Parallel FX,636.5,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-14,Official FX,477.6259,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
2026-04-14,Parallel FX,639.94,DolarAPI Paralelo Histórico (calendar-filled),2026-04-17T12:48:23.703923+00:00,,False
2026-04-15,Official FX,478.5811,DolarAPI Oficial Histórico (calendar-filled),2026-04-17T12:49:02.779242+00:00,False,
